Cultivo;Campaña;Provincia;Departamento;idProvincia;idDepartamento;Producción
"Soja total";2022/23;"SANTA FE";"SAN CRISTOBAL";82;91;149980
"Soja total";2023/24;"SANTA FE";"SAN CRISTOBAL";82;91;568000
"Soja total";2024/25;"SANTA FE";"SAN CRISTOBAL";82;91;377298
"Soja total";2015/16;"SANTA FE";"SAN JAVIER";82;98;6370
"Soja total";2016/17;"SANTA FE";"SAN JAVIER";82;98;22690
"Soja total";2017/18;"SANTA FE";"SAN JAVIER";82;98;4720
"Soja total";2018/19;"SANTA FE";"SAN JAVIER";82;98;4680
"Soja total";2019/20;"SANTA FE";"SAN JAVIER";82;98;20160
"Soja total";2020/21;"SANTA FE";"SAN JAVIER";82;98;25700
"Soja total";2021/22;"SANTA FE";"SAN JAVIER";82;98;15930
"Soja total";2022/23;"SANTA FE";"SAN JAVIER";82;98;16920
"Soja total";2023/24;"SANTA FE";"SAN JAVIER";82;98;34080
"Soja total";2024/25;"SANTA FE";"SAN JAVIER";82;98;34460
"Soja total";2015/16;"SANTA FE";"SAN JERONIMO";82;105;336084
"Soja total";2016/17;"SANTA FE";"SAN JERONIMO";82;105;633260
"Soja total";2017/18;"SANTA FE";"SAN JERONIMO";82;105;343655
"Soja total";2018/19;"SANTA FE";"SAN JERONIMO";82;105;652036
"Soja total";2019/20;"SANTA FE";"SAN JERONIMO";82;105;449692
"Soja total";2020/21;"SANTA FE";"SAN JERONIMO";82;105;398800
"Soja total";2021/22;"SANTA FE";"SAN JERONIMO";82;105;449719
"Soja total";2022/23;"SANTA FE";"SAN JERONIMO";82;105;149894
"Soja total";2023/24;"SANTA FE";"SAN JERONIMO";82;105;598778
"Soja total";2024/25;"SANTA FE";"SAN JERONIMO";82;105;656620
"Soja total";2015/16;"SANTA FE";"SAN JUSTO";82;112;267200
"Soja total";2016/17;"SANTA FE";"SAN JUSTO";82;112;418821
"Soja total";2017/18;"SANTA FE";"SAN JUSTO";82;112;167400
"Soja total";2018/19;"SANTA FE";"SAN JUSTO";82;112;229365
"Soja total";2019/20;"SANTA FE";"SAN JUSTO";82;112;265702
"Soja total";2020/21;"SANTA FE";"SAN JUSTO";82;112;404267
"Soja total";2021/22;"SANTA FE";"SAN JUSTO";82;112;282841
"Soja total";2022/23;"SANTA FE";"SAN JUSTO";82;112;155900
"Soja total";2023/24;"SANTA FE";"SAN JUSTO";82;112;479340
"Soja total";2024/25;"SANTA FE";"SAN JUSTO";82;112;435820
"Soja total";2015/16;"SANTA FE";"SAN LORENZO";82;119;440561
"Soja total";2016/17;"SANTA FE";"SAN LORENZO";82;119;497050
"Soja total";2017/18;"SANTA FE";"SAN LORENZO";82;119;358780
"Soja total";2018/19;"SANTA FE";"SAN LORENZO";82;119;509661
"Soja total";2019/20;"SANTA FE";"SAN LORENZO";82;119;323504
"Soja total";2020/21;"SANTA FE";"SAN LORENZO";82;119;341700
"Soja total";2021/22;"SANTA FE";"SAN LORENZO";82;119;216120
"Soja total";2022/23;"SANTA FE";"SAN LORENZO";82;119;123948
"Soja total";2023/24;"SANTA FE";"SAN LORENZO";82;119;461300
"Soja total";2024/25;"SANTA FE";"SAN LORENZO";82;119;488220
"Soja total";2015/16;"SANTA FE";"SAN MARTIN";82;126;651960
"Soja total";2016/17;"SANTA FE";"SAN MARTIN";82;126;889630
"Soja total";2017/18;"SANTA FE";"SAN MARTIN";82;126;787708
"Soja total";2018/19;"SANTA FE";"SAN MARTIN";82;126;1142000
"Soja total";2019/20;"SANTA FE";"SAN MARTIN";82;126;982996
"Soja total";2020/21;"SANTA FE";"SAN MARTIN";82;126;936953
"Soja total";2021/22;"SANTA FE";"SAN MARTIN";82;126;836607
"Soja total";2022/23;"SANTA FE";"SAN MARTIN";82;126;310924
"Soja total";2023/24;"SANTA FE";"SAN MARTIN";82;126;1051095
"Soja total";2024/25;"SANTA FE";"SAN MARTIN";82;126;1264836
"Soja total";2015/16;"SANTA FE";VERA;82;133;40700
"Soja total";2016/17;"SANTA FE";VERA;82;133;89800
"Soja total";2017/18;"SANTA FE";VERA;82;133;4050
"Soja total";2018/19;"SANTA FE";VERA;82;133;36180
"Soja total";2019/20;"SANTA FE";VERA;82;133;48630
"Soja total";2020/21;"SANTA FE";VERA;82;133;79400
"Soja total";2021/22;"SANTA FE";VERA;82;133;50800
"Soja total";2022/23;"SANTA FE";VERA;82;133;26340
"Soja total";2023/24;"SANTA FE";VERA;82;133;61910
"Soja total";2024/25;"SANTA FE";VERA;82;133;58114
"Soja total";2015/16;"SANTIAGO DEL ESTERO";AGUIRRE;86;7;132000
"Soja total";2016/17;"SANTIAGO DEL ESTERO";AGUIRRE;86;7;49464
"Soja total";2017/18;"SANTIAGO DEL ESTERO";AGUIRRE;86;7;21984
"Soja total";2018/19;"SANTIAGO DEL ESTERO";AGUIRRE;86;7;44449
"Soja total";2019/20;"SANTIAGO DEL ESTERO";AGUIRRE;86;7;97437
"Soja total";2020/21;"SANTIAGO DEL ESTERO";AGUIRRE;86;7;94300
"Soja total";2021/22;"SANTIAGO DEL ESTERO";AGUIRRE;86;7;85400
"Soja total";2022/23;"SANTIAGO DEL ESTERO";AGUIRRE;86;7;73900
"Soja total";2023/24;"SANTIAGO DEL ESTERO";AGUIRRE;86;7;69717
"Soja total";2024/25;"SANTIAGO DEL ESTERO";AGUIRRE;86;7;87062
"Soja total";2015/16;"SANTIAGO DEL ESTERO";ALBERDI;86;14;336400
"Soja total";2016/17;"SANTIAGO DEL ESTERO";ALBERDI;86;14;265512
"Soja total";2017/18;"SANTIAGO DEL ESTERO";ALBERDI;86;14;227700
"Soja total";2018/19;"SANTIAGO DEL ESTERO";ALBERDI;86;14;342323
"Soja total";2019/20;"SANTIAGO DEL ESTERO";ALBERDI;86;14;421911
"Soja total";2020/21;"SANTIAGO DEL ESTERO";ALBERDI;86;14;387660
"Soja total";2021/22;"SANTIAGO DEL ESTERO";ALBERDI;86;14;397956
"Soja total";2022/23;"SANTIAGO DEL ESTERO";ALBERDI;86;14;334028
"Soja total";2023/24;"SANTIAGO DEL ESTERO";ALBERDI;86;14;199254
"Soja total";2024/25;"SANTIAGO DEL ESTERO";ALBERDI;86;14;72538
"Soja total";2022/23;"SANTIAGO DEL ESTERO";ATAMISQUI;86;21;750
"Soja total";2023/24;"SANTIAGO DEL ESTERO";ATAMISQUI;86;21;1520
"Soja total";2024/25;"SANTIAGO DEL ESTERO";ATAMISQUI;86;21;1188
"Soja total";2015/16;"SANTIAGO DEL ESTERO";AVELLANEDA;86;28;7350
"Soja total";2016/17;"SANTIAGO DEL ESTERO";AVELLANEDA;86;28;11492
"Soja total";2017/18;"SANTIAGO DEL ESTERO";AVELLANEDA;86;28;140
"Soja total";2018/19;"SANTIAGO DEL ESTERO";AVELLANEDA;86;28;10478
"Soja total";2019/20;"SANTIAGO DEL ESTERO";AVELLANEDA;86;28;10800
"Soja total";2020/21;"SANTIAGO DEL ESTERO";AVELLANEDA;86;28;11520
"Soja total";2021/22;"SANTIAGO DEL ESTERO";AVELLANEDA;86;28;10440
"Soja total";2022/23;"SANTIAGO DEL ESTERO";AVELLANEDA;86;28;14392
"Soja total";2023/24;"SANTIAGO DEL ESTERO";AVELLANEDA;86;28;11326
"Soja total";2024/25;"SANTIAGO DEL ESTERO";AVELLANEDA;86;28;10152
"Soja total";2015/16;"SANTIAGO DEL ESTERO";BANDA;86;35;8800
"Soja total";2016/17;"SANTIAGO DEL ESTERO";BANDA;86;35;12000
"Soja total";2017/18;"SANTIAGO DEL ESTERO";BANDA;86;35;10000
"Soja total";2018/19;"SANTIAGO DEL ESTERO";BANDA;86;35;13800
"Soja total";2019/20;"SANTIAGO DEL ESTERO";BANDA;86;35;12000
"Soja total";2020/21;"SANTIAGO DEL ESTERO";BANDA;86;35;12000
"Soja total";2021/22;"SANTIAGO DEL ESTERO";BANDA;86;35;11250
"Soja total";2022/23;"SANTIAGO DEL ESTERO";BANDA;86;35;7500
"Soja total";2023/24;"SANTIAGO DEL ESTERO";BANDA;86;35;15048
"Soja total";2024/25;"SANTIAGO DEL ESTERO";BANDA;86;35;15187
"Soja total";2015/16;"SANTIAGO DEL ESTERO";BELGRANO;86;42;275400
"Soja total";2016/17;"SANTIAGO DEL ESTERO";BELGRANO;86;42;374329
"Soja total";2017/18;"SANTIAGO DEL ESTERO";BELGRANO;86;42;249600
"Soja total";2018/19;"SANTIAGO DEL ESTERO";BELGRANO;86;42;313085
"Soja total";2019/20;"SANTIAGO DEL ESTERO";BELGRANO;86;42;378297
"Soja total";2020/21;"SANTIAGO DEL ESTERO";BELGRANO;86;42;410300
"Soja total";2021/22;"SANTIAGO DEL ESTERO";BELGRANO;86;42;365040
"Soja total";2022/23;"SANTIAGO DEL ESTERO";BELGRANO;86;42;343530
"Soja total";2023/24;"SANTIAGO DEL ESTERO";BELGRANO;86;42;388420
"Soja total";2024/25;"SANTIAGO DEL ESTERO";BELGRANO;86;42;493145
"Soja total";2015/16;"SANTIAGO DEL ESTERO";CAPITAL;86;49;8100
"Soja total";2016/17;"SANTIAGO DEL ESTERO";CAPITAL;86;49;12250
"Soja total";2017/18;"SANTIAGO DEL ESTERO";CAPITAL;86;49;11200
"Soja total";2018/19;"SANTIAGO DEL ESTERO";CAPITAL;86;49;14000
"Soja total";2019/20;"SANTIAGO DEL ESTERO";CAPITAL;86;49;12000
"Soja total";2020/21;"SANTIAGO DEL ESTERO";CAPITAL;86;49;12000
"Soja total";2021/22;"SANTIAGO DEL ESTERO";CAPITAL;86;49;11250
"Soja total";2022/23;"SANTIAGO DEL ESTERO";CAPITAL;86;49;7500
"Soja total";2023/24;"SANTIAGO DEL ESTERO";CAPITAL;86;49;15162
"Soja total";2024/25;"SANTIAGO DEL ESTERO";CAPITAL;86;49;13244
"Soja total";2015/16;"SANTIAGO DEL ESTERO";CHOYA;86;63;10500
"Soja total";2016/17;"SANTIAGO DEL ESTERO";CHOYA;86;63;16800
"Soja total";2017/18;"SANTIAGO DEL ESTERO";CHOYA;86;63;15000
"Soja total";2018/19;"SANTIAGO DEL ESTERO";CHOYA;86;63;17500
"Soja total";2019/20;"SANTIAGO DEL ESTERO";CHOYA;86;63;15000
"Soja total";2020/21;"SANTIAGO DEL ESTERO";CHOYA;86;63;16500
"Soja total";2021/22;"SANTIAGO DEL ESTERO";CHOYA;86;63;16250
"Soja total";2022/23;"SANTIAGO DEL ESTERO";CHOYA;86;63;10500
"Soja total";2023/24;"SANTIAGO DEL ESTERO";CHOYA;86;63;21429
"Soja total";2024/25;"SANTIAGO DEL ESTERO";CHOYA;86;63;18561
"Soja total";2015/16;"SANTIAGO DEL ESTERO";COPO;86;56;18700
"Soja total";2016/17;"SANTIAGO DEL ESTERO";COPO;86;56;25947
"Soja total";2017/18;"SANTIAGO DEL ESTERO";COPO;86;56;22599
"Soja total";2018/19;"SANTIAGO DEL ESTERO";COPO;86;56;24075
"Soja total";2019/20;"SANTIAGO DEL ESTERO";COPO;86;56;24764
"Soja total";2020/21;"SANTIAGO DEL ESTERO";COPO;86;56;30600
"Soja total";2021/22;"SANTIAGO DEL ESTERO";COPO;86;56;30530
"Soja total";2022/23;"SANTIAGO DEL ESTERO";COPO;86;56;51795
"Soja total";2023/24;"SANTIAGO DEL ESTERO";COPO;86;56;50798
"Soja total";2024/25;"SANTIAGO DEL ESTERO";COPO;86;56;22052
"Soja total";2015/16;"SANTIAGO DEL ESTERO";FIGUEROA;86;70;850
"Soja total";2016/17;"SANTIAGO DEL ESTERO";FIGUEROA;86;70;2800
"Soja total";2017/18;"SANTIAGO DEL ESTERO";FIGUEROA;86;70;2000
"Soja total";2018/19;"SANTIAGO DEL ESTERO";FIGUEROA;86;70;4350
"Soja total";2019/20;"SANTIAGO DEL ESTERO";FIGUEROA;86;70;4500
"Soja total";2020/21;"SANTIAGO DEL ESTERO";FIGUEROA;86;70;4500
"Soja total";2021/22;"SANTIAGO DEL ESTERO";FIGUEROA;86;70;8750
"Soja total";2022/23;"SANTIAGO DEL ESTERO";FIGUEROA;86;70;6750
"Soja total";2023/24;"SANTIAGO DEL ESTERO";FIGUEROA;86;70;13608
"Soja total";2024/25;"SANTIAGO DEL ESTERO";FIGUEROA;86;70;11040
"Soja total";2015/16;"SANTIAGO DEL ESTERO";"GENERAL TABOADA";86;77;340200
"Soja total";2016/17;"SANTIAGO DEL ESTERO";"GENERAL TABOADA";86;77;741156
"Soja total";2017/18;"SANTIAGO DEL ESTERO";"GENERAL TABOADA";86;77;526500
"Soja total";2018/19;"SANTIAGO DEL ESTERO";"GENERAL TABOADA";86;77;560169
"Soja total";2019/20;"SANTIAGO DEL ESTERO";"GENERAL TABOADA";86;77;636252
"Soja total";2020/21;"SANTIAGO DEL ESTERO";"GENERAL TABOADA";86;77;712400
"Soja total";2021/22;"SANTIAGO DEL ESTERO";"GENERAL TABOADA";86;77;631360
"Soja total";2022/23;"SANTIAGO DEL ESTERO";"GENERAL TABOADA";86;77;522368
"Soja total";2023/24;"SANTIAGO DEL ESTERO";"GENERAL TABOADA";86;77;613265
"Soja total";2024/25;"SANTIAGO DEL ESTERO";"GENERAL TABOADA";86;77;822003
"Soja total";2015/16;"SANTIAGO DEL ESTERO";GUASAYAN;86;84;9600
"Soja total";2016/17;"SANTIAGO DEL ESTERO";GUASAYAN;86;84;15000
"Soja total";2017/18;"SANTIAGO DEL ESTERO";GUASAYAN;86;84;12500
"Soja total";2018/19;"SANTIAGO DEL ESTERO";GUASAYAN;86;84;17500
"Soja total";2019/20;"SANTIAGO DEL ESTERO";GUASAYAN;86;84;15000
"Soja total";2020/21;"SANTIAGO DEL ESTERO";GUASAYAN;86;84;15000
"Soja total";2021/22;"SANTIAGO DEL ESTERO";GUASAYAN;86;84;18750
"Soja total";2022/23;"SANTIAGO DEL ESTERO";GUASAYAN;86;84;12000
"Soja total";2023/24;"SANTIAGO DEL ESTERO";GUASAYAN;86;84;32832
"Soja total";2024/25;"SANTIAGO DEL ESTERO";GUASAYAN;86;84;23313
"Soja total";2015/16;"SANTIAGO DEL ESTERO";JIMENEZ;86;91;156354
"Soja total";2016/17;"SANTIAGO DEL ESTERO";JIMENEZ;86;91;210000
"Soja total";2017/18;"SANTIAGO DEL ESTERO";JIMENEZ;86;91;195000
"Soja total";2018/19;"SANTIAGO DEL ESTERO";JIMENEZ;86;91;277050
"Soja total";2019/20;"SANTIAGO DEL ESTERO";JIMENEZ;86;91;245100
"Soja total";2020/21;"SANTIAGO DEL ESTERO";JIMENEZ;86;91;285600
"Soja total";2021/22;"SANTIAGO DEL ESTERO";JIMENEZ;86;91;217500
"Soja total";2022/23;"SANTIAGO DEL ESTERO";JIMENEZ;86;91;147500
"Soja total";2023/24;"SANTIAGO DEL ESTERO";JIMENEZ;86;91;296069
"Soja total";2024/25;"SANTIAGO DEL ESTERO";JIMENEZ;86;91;261510
"Soja total";2015/16;"SANTIAGO DEL ESTERO";"JUAN F. IBARRA";86;98;127400
"Soja total";2016/17;"SANTIAGO DEL ESTERO";"JUAN F. IBARRA";86;98;270690
"Soja total";2017/18;"SANTIAGO DEL ESTERO";"JUAN F. IBARRA";86;98;165585
"Soja total";2018/19;"SANTIAGO DEL ESTERO";"JUAN F. IBARRA";86;98;223939
"Soja total";2019/20;"SANTIAGO DEL ESTERO";"JUAN F. IBARRA";86;98;231475
"Soja total";2020/21;"SANTIAGO DEL ESTERO";"JUAN F. IBARRA";86;98;259450
"Soja total";2021/22;"SANTIAGO DEL ESTERO";"JUAN F. IBARRA";86;98;240990
"Soja total";2022/23;"SANTIAGO DEL ESTERO";"JUAN F. IBARRA";86;98;215313
"Soja total";2023/24;"SANTIAGO DEL ESTERO";"JUAN F. IBARRA";86;98;213076
"Soja total";2024/25;"SANTIAGO DEL ESTERO";"JUAN F. IBARRA";86;98;206100
"Soja total";2015/16;"SANTIAGO DEL ESTERO";LORETO;86;105;3600
"Soja total";2016/17;"SANTIAGO DEL ESTERO";LORETO;86;105;6000
"Soja total";2017/18;"SANTIAGO DEL ESTERO";LORETO;86;105;6250
"Soja total";2018/19;"SANTIAGO DEL ESTERO";LORETO;86;105;8750
"Soja total";2019/20;"SANTIAGO DEL ESTERO";LORETO;86;105;7500
"Soja total";2020/21;"SANTIAGO DEL ESTERO";LORETO;86;105;7500
"Soja total";2021/22;"SANTIAGO DEL ESTERO";LORETO;86;105;6250
"Soja total";2022/23;"SANTIAGO DEL ESTERO";LORETO;86;105;4500
"Soja total";2023/24;"SANTIAGO DEL ESTERO";LORETO;86;105;10348
"Soja total";2024/25;"SANTIAGO DEL ESTERO";LORETO;86;105;8867
"Soja total";2015/16;"SANTIAGO DEL ESTERO";MITRE;86;112;40500
"Soja total";2016/17;"SANTIAGO DEL ESTERO";MITRE;86;112;52500
"Soja total";2017/18;"SANTIAGO DEL ESTERO";MITRE;86;112;22500
"Soja total";2018/19;"SANTIAGO DEL ESTERO";MITRE;86;112;52527
"Soja total";2019/20;"SANTIAGO DEL ESTERO";MITRE;86;112;36000
"Soja total";2020/21;"SANTIAGO DEL ESTERO";MITRE;86;112;36000
"Soja total";2021/22;"SANTIAGO DEL ESTERO";MITRE;86;112;30000
"Soja total";2022/23;"SANTIAGO DEL ESTERO";MITRE;86;112;19500
"Soja total";2023/24;"SANTIAGO DEL ESTERO";MITRE;86;112;48848
"Soja total";2024/25;"SANTIAGO DEL ESTERO";MITRE;86;112;35150
"Soja total";2015/16;"SANTIAGO DEL ESTERO";MORENO;86;119;741000
"Soja total";2016/17;"SANTIAGO DEL ESTERO";MORENO;86;119;832212
"Soja total";2017/18;"SANTIAGO DEL ESTERO";MORENO;86;119;660380
"Soja total";2018/19;"SANTIAGO DEL ESTERO";MORENO;86;119;833846
"Soja total";2019/20;"SANTIAGO DEL ESTERO";MORENO;86;119;926060
"Soja total";2020/21;"SANTIAGO DEL ESTERO";MORENO;86;119;977900
"Soja total";2021/22;"SANTIAGO DEL ESTERO";MORENO;86;119;976160
"Soja total";2022/23;"SANTIAGO DEL ESTERO";MORENO;86;119;830100
"Soja total";2023/24;"SANTIAGO DEL ESTERO";MORENO;86;119;616620
"Soja total";2024/25;"SANTIAGO DEL ESTERO";MORENO;86;119;310223
"Soja total";2020/21;"SANTIAGO DEL ESTERO";"OJO DE AGUA";86;126;8750
"Soja total";2022/23;"SANTIAGO DEL ESTERO";"OJO DE AGUA";86;126;9750
"Soja total";2023/24;"SANTIAGO DEL ESTERO";"OJO DE AGUA";86;126;22733
"Soja total";2024/25;"SANTIAGO DEL ESTERO";"OJO DE AGUA";86;126;17625
"Soja total";2015/16;"SANTIAGO DEL ESTERO";PELLEGRINI;86;133;120080
"Soja total";2016/17;"SANTIAGO DEL ESTERO";PELLEGRINI;86;133;122500
"Soja total";2017/18;"SANTIAGO DEL ESTERO";PELLEGRINI;86;133;105000
"Soja total";2018/19;"SANTIAGO DEL ESTERO";PELLEGRINI;86;133;173250
"Soja total";2019/20;"SANTIAGO DEL ESTERO";PELLEGRINI;86;133;174300
"Soja total";2020/21;"SANTIAGO DEL ESTERO";PELLEGRINI;86;133;174300
"Soja total";2021/22;"SANTIAGO DEL ESTERO";PELLEGRINI;86;133;153750
"Soja total";2022/23;"SANTIAGO DEL ESTERO";PELLEGRINI;86;133;100200
"Soja total";2023/24;"SANTIAGO DEL ESTERO";PELLEGRINI;86;133;239639
"Soja total";2024/25;"SANTIAGO DEL ESTERO";PELLEGRINI;86;133;188308
"Soja total";2020/21;"SANTIAGO DEL ESTERO";QUEBRACHOS;86;140;8960
"Soja total";2022/23;"SANTIAGO DEL ESTERO";QUEBRACHOS;86;140;3750
"Soja total";2023/24;"SANTIAGO DEL ESTERO";QUEBRACHOS;86;140;8740
"Soja total";2024/25;"SANTIAGO DEL ESTERO";QUEBRACHOS;86;140;6745
"Soja total";2015/16;"SANTIAGO DEL ESTERO";"RIO HONDO";86;147;37800
"Soja total";2016/17;"SANTIAGO DEL ESTERO";"RIO HONDO";86;147;35000
"Soja total";2017/18;"SANTIAGO DEL ESTERO";"RIO HONDO";86;147;36000
"Soja total";2018/19;"SANTIAGO DEL ESTERO";"RIO HONDO";86;147;51450
"Soja total";2019/20;"SANTIAGO DEL ESTERO";"RIO HONDO";86;147;45000
"Soja total";2020/21;"SANTIAGO DEL ESTERO";"RIO HONDO";86;147;45000
"Soja total";2021/22;"SANTIAGO DEL ESTERO";"RIO HONDO";86;147;38750
"Soja total";2022/23;"SANTIAGO DEL ESTERO";"RIO HONDO";86;147;23250
"Soja total";2023/24;"SANTIAGO DEL ESTERO";"RIO HONDO";86;147;53710
"Soja total";2024/25;"SANTIAGO DEL ESTERO";"RIO HONDO";86;147;161035
"Soja total";2015/16;"SANTIAGO DEL ESTERO";RIVADAVIA;86;154;105800
"Soja total";2016/17;"SANTIAGO DEL ESTERO";RIVADAVIA;86;154;74460
"Soja total";2017/18;"SANTIAGO DEL ESTERO";RIVADAVIA;86;154;35808
"Soja total";2018/19;"SANTIAGO DEL ESTERO";RIVADAVIA;86;154;126262
"Soja total";2019/20;"SANTIAGO DEL ESTERO";RIVADAVIA;86;154;52587
"Soja total";2020/21;"SANTIAGO DEL ESTERO";RIVADAVIA;86;154;59090
"Soja total";2021/22;"SANTIAGO DEL ESTERO";RIVADAVIA;86;154;52119
"Soja total";2022/23;"SANTIAGO DEL ESTERO";RIVADAVIA;86;154;56896
"Soja total";2023/24;"SANTIAGO DEL ESTERO";RIVADAVIA;86;154;27593
"Soja total";2024/25;"SANTIAGO DEL ESTERO";RIVADAVIA;86;154;63088
"Soja total";2015/16;"SANTIAGO DEL ESTERO";ROBLES;86;161;5400
"Soja total";2016/17;"SANTIAGO DEL ESTERO";ROBLES;86;161;10500
"Soja total";2017/18;"SANTIAGO DEL ESTERO";ROBLES;86;161;10500
"Soja total";2018/19;"SANTIAGO DEL ESTERO";ROBLES;86;161;12180
"Soja total";2019/20;"SANTIAGO DEL ESTERO";ROBLES;86;161;12000
"Soja total";2020/21;"SANTIAGO DEL ESTERO";ROBLES;86;161;12000
"Soja total";2021/22;"SANTIAGO DEL ESTERO";ROBLES;86;161;11250
"Soja total";2022/23;"SANTIAGO DEL ESTERO";ROBLES;86;161;7500
"Soja total";2023/24;"SANTIAGO DEL ESTERO";ROBLES;86;161;17436
"Soja total";2024/25;"SANTIAGO DEL ESTERO";ROBLES;86;161;15154
"Soja total";2015/16;"SANTIAGO DEL ESTERO";"SAN MARTIN";86;175;3600
"Soja total";2016/17;"SANTIAGO DEL ESTERO";"SAN MARTIN";86;175;7000
"Soja total";2017/18;"SANTIAGO DEL ESTERO";"SAN MARTIN";86;175;5000
"Soja total";2018/19;"SANTIAGO DEL ESTERO";"SAN MARTIN";86;175;5800
"Soja total";2019/20;"SANTIAGO DEL ESTERO";"SAN MARTIN";86;175;6000
"Soja total";2020/21;"SANTIAGO DEL ESTERO";"SAN MARTIN";86;175;7500
"Soja total";2021/22;"SANTIAGO DEL ESTERO";"SAN MARTIN";86;175;15000
"Soja total";2022/23;"SANTIAGO DEL ESTERO";"SAN MARTIN";86;175;12000
"Soja total";2023/24;"SANTIAGO DEL ESTERO";"SAN MARTIN";86;175;27729
"Soja total";2024/25;"SANTIAGO DEL ESTERO";"SAN MARTIN";86;175;22145
"Soja total";2015/16;"SANTIAGO DEL ESTERO";SARMIENTO;86;182;8700
"Soja total";2017/18;"SANTIAGO DEL ESTERO";SARMIENTO;86;182;550
"Soja total";2018/19;"SANTIAGO DEL ESTERO";SARMIENTO;86;182;1760
"Soja total";2019/20;"SANTIAGO DEL ESTERO";SARMIENTO;86;182;1984
"Soja total";2020/21;"SANTIAGO DEL ESTERO";SARMIENTO;86;182;2400
"Soja total";2021/22;"SANTIAGO DEL ESTERO";SARMIENTO;86;182;2240
"Soja total";2022/23;"SANTIAGO DEL ESTERO";SARMIENTO;86;182;2160
"Soja total";2023/24;"SANTIAGO DEL ESTERO";SARMIENTO;86;182;2075
"Soja total";2024/25;"SANTIAGO DEL ESTERO";SARMIENTO;86;182;544
"Soja total";2016/17;"SANTIAGO DEL ESTERO";SILIPICA;86;189;12250
"Soja total";2017/18;"SANTIAGO DEL ESTERO";SILIPICA;86;189;12000
"Soja total";2018/19;"SANTIAGO DEL ESTERO";SILIPICA;86;189;14000
"Soja total";2019/20;"SANTIAGO DEL ESTERO";SILIPICA;86;189;12000
"Soja total";2020/21;"SANTIAGO DEL ESTERO";SILIPICA;86;189;12000
"Soja total";2021/22;"SANTIAGO DEL ESTERO";SILIPICA;86;189;10000
"Soja total";2022/23;"SANTIAGO DEL ESTERO";SILIPICA;86;189;6000
"Soja total";2023/24;"SANTIAGO DEL ESTERO";SILIPICA;86;189;13979
"Soja total";2024/25;"SANTIAGO DEL ESTERO";SILIPICA;86;189;9256
"Soja total";2015/16;TUCUMAN;BURRUYACU;90;7;254400
"Soja total";2016/17;TUCUMAN;BURRUYACU;90;7;192480
"Soja total";2017/18;TUCUMAN;BURRUYACU;90;7;181170
"Soja total";2018/19;TUCUMAN;BURRUYACU;90;7;232076
"Soja total";2019/20;TUCUMAN;BURRUYACU;90;7;139055
"Soja total";2020/21;TUCUMAN;BURRUYACU;90;7;170046
"Soja total";2021/22;TUCUMAN;BURRUYACU;90;7;106110
"Soja total";2022/23;TUCUMAN;BURRUYACU;90;7;80704
"Soja total";2023/24;TUCUMAN;BURRUYACU;90;7;194700
"Soja total";2024/25;TUCUMAN;BURRUYACU;90;7;176698
"Soja total";2020/21;TUCUMAN;CAPITAL;90;84;24
"Soja total";2021/22;TUCUMAN;CAPITAL;90;84;110
"Soja total";2022/23;TUCUMAN;CAPITAL;90;84;75
"Soja total";2023/24;TUCUMAN;CAPITAL;90;84;224
"Soja total";2024/25;TUCUMAN;CAPITAL;90;84;193
"Soja total";2015/16;TUCUMAN;CHICLIGASTA;90;21;3960
"Soja total";2016/17;TUCUMAN;CHICLIGASTA;90;21;2850
"Soja total";2017/18;TUCUMAN;CHICLIGASTA;90;21;1305
"Soja total";2018/19;TUCUMAN;CHICLIGASTA;90;21;1675
"Soja total";2019/20;TUCUMAN;CHICLIGASTA;90;21;1350
"Soja total";2020/21;TUCUMAN;CHICLIGASTA;90;21;1350
"Soja total";2021/22;TUCUMAN;CHICLIGASTA;90;21;1035
"Soja total";2022/23;TUCUMAN;CHICLIGASTA;90;21;1615
"Soja total";2023/24;TUCUMAN;CHICLIGASTA;90;21;2480
"Soja total";2024/25;TUCUMAN;CHICLIGASTA;90;21;2295
"Soja total";2015/16;TUCUMAN;"CRUZ ALTA";90;14;112000
"Soja total";2016/17;TUCUMAN;"CRUZ ALTA";90;14;89310
"Soja total";2017/18;TUCUMAN;"CRUZ ALTA";90;14;90076
"Soja total";2018/19;TUCUMAN;"CRUZ ALTA";90;14;80556
"Soja total";2019/20;TUCUMAN;"CRUZ ALTA";90;14;63825
"Soja total";2020/21;TUCUMAN;"CRUZ ALTA";90;14;71766
"Soja total";2021/22;TUCUMAN;"CRUZ ALTA";90;14;44099
"Soja total";2022/23;TUCUMAN;"CRUZ ALTA";90;14;38625
"Soja total";2023/24;TUCUMAN;"CRUZ ALTA";90;14;85808
"Soja total";2024/25;TUCUMAN;"CRUZ ALTA";90;14;68922
"Soja total";2015/16;TUCUMAN;FAMAILLA;90;28;3218
"Soja total";2016/17;TUCUMAN;FAMAILLA;90;28;2320
"Soja total";2017/18;TUCUMAN;FAMAILLA;90;28;2250
"Soja total";2018/19;TUCUMAN;FAMAILLA;90;28;1770
"Soja total";2019/20;TUCUMAN;FAMAILLA;90;28;1170
"Soja total";2020/21;TUCUMAN;FAMAILLA;90;28;1080
"Soja total";2021/22;TUCUMAN;FAMAILLA;90;28;920
"Soja total";2022/23;TUCUMAN;FAMAILLA;90;28;1440
